Hub ID,Order ID,Customer ID,Picker ID,Rider ID,Order Date,Order Quantity,Order Amount,Order Placed TS,Order Assigned TS,Picker Start TS,Picker End TS,Expedited Delivery TS,Rider Pickup TS,Rider Drop TS,Distance KM,Issue Flag,City,Hub Name,Monthly Operating Cost,Picker Name,Rider Name
10,1266,377,17,14,20-09-2025,50,149,20-09-2025 19:04,20-09-2025 19:06,20-09-2025 19:13,20-09-2025 19:29,20-09-2025 20:04,20-09-2025 19:47,20-09-2025 20:31,9.07,N,West Brandonmouth,Hub_10,47835,Terry Cook,William Mason
10,1267,730,43,45,16-07-2025,9,37,16-07-2025 07:04,16-07-2025 07:08,16-07-2025 07:14,16-07-2025 07:23,16-07-2025 08:04,16-07-2025 07:31,16-07-2025 08:09,5.81,N,West Brandonmouth,Hub_10,47835,Elizabeth Williams,Cory Gutierrez
1,1268,162,47,48,15-09-2025,13,74,15-09-2025 15:55,15-09-2025 15:57,15-09-2025 16:05,15-09-2025 16:16,15-09-2025 16:55,15-09-2025 16:26,15-09-2025 16:58,11.6,N,West William,Hub_1,25989,Amy Brown,Theresa Nash
1,1269,625,27,5,14-01-2025,29,197,14-01-2025 16:21,14-01-2025 16:26,14-01-2025 16:35,14-01-2025 16:53,14-01-2025 17:21,14-01-2025 16:54,14-01-2025 17:18,3.23,N,West William,Hub_1,25989,James Donaldson,Tracy Warren
10,1270,919,28,38,01-07-2025,35,88,01-07-2025 09:48,01-07-2025 09:50,01-07-2025 09:59,01-07-2025 10:16,01-07-2025 10:48,01-07-2025 10:19,01-07-2025 11:17,4.01,N,West Brandonmouth,Hub_10,47835,Gregory Lambert,Linda Brown
8,1271,883,22,40,12-09-2025,36,181,12-09-2025 09:00,12-09-2025 09:03,12-09-2025 09:10,12-09-2025 09:26,12-09-2025 10:00,12-09-2025 09:32,12-09-2025 09:45,8.69,N,Gregorymouth,Hub_8,12793,Paul Underwood,Eric Espinoza
8,1272,764,40,34,04-01-2025,49,51,04-01-2025 17:57,04-01-2025 18:01,04-01-2025 18:11,04-01-2025 18:34,04-01-2025 18:57,04-01-2025 18:44,04-01-2025 18:54,9.65,N,Gregorymouth,Hub_8,12793,Albert Hawkins,Mrs. Megan Hall
3,1273,602,1,13,08-02-2025,41,117,08-02-2025 08:56,08-02-2025 08:58,08-02-2025 09:05,08-02-2025 09:19,08-02-2025 09:56,08-02-2025 09:35,08-02-2025 10:16,8.72,N,West Stevenmouth,Hub_3,42292,Sheila Mcclain,Kristen Torres
4,1274,421,35,16,27-09-2025,13,64,27-09-2025 13:11,27-09-2025 13:13,27-09-2025 13:15,27-09-2025 13:30,27-09-2025 14:11,27-09-2025 13:44,27-09-2025 14:15,2.81,N,New Laurenchester,Hub_4,15666,Henry Dean,Jonathan Ferguson
9,1275,510,44,46,28-02-2025,39,147,28-02-2025 16:09,28-02-2025 16:11,28-02-2025 16:15,28-02-2025 16:35,28-02-2025 17:09,28-02-2025 16:51,28-02-2025 17:36,10.32,N,South Jose,Hub_9,41560,Katrina Guzman,Brian Taylor
4,1276,126,13,5,09-08-2025,5,89,09-08-2025 11:37,09-08-2025 11:40,09-08-2025 11:49,09-08-2025 11:59,09-08-2025 12:37,09-08-2025 12:15,09-08-2025 12:53,3.82,N,New Laurenchester,Hub_4,15666,Suzanne Ray,Tracy Warren
8,1277,642,32,20,24-05-2025,45,79,24-05-2025 09:48,24-05-2025 09:52,24-05-2025 09:58,24-05-2025 10:15,24-05-2025 10:48,24-05-2025 10:16,24-05-2025 10:54,11.35,N,Gregorymouth,Hub_8,12793,Jacob Henry,Donald Garner
8,1278,20,17,37,03-05-2025,28,123,03-05-2025 17:18,03-05-2025 17:21,03-05-2025 17:25,03-05-2025 17:42,03-05-2025 18:18,03-05-2025 17:50,03-05-2025 18:34,2.27,N,Gregorymouth,Hub_8,12793,Terry Cook,Ashley Mendoza
6,1279,688,10,17,13-01-2025,43,93,13-01-2025 18:28,13-01-2025 18:31,13-01-2025 18:34,13-01-2025 18:47,13-01-2025 19:28,13-01-2025 19:00,13-01-2025 19:14,3.41,N,East Jaime,Hub_6,28103,Jeanne Lewis,Amy Floyd
5,1280,6,9,25,11-06-2025,43,176,11-06-2025 16:22,11-06-2025 16:25,11-06-2025 16:32,11-06-2025 16:45,11-06-2025 17:22,11-06-2025 17:01,11-06-2025 17:29,8.04,N,West Oscarshire,Hub_5,42107,Alison Douglas,William Cook
5,1281,922,32,43,24-07-2025,34,79,24-07-2025 17:52,24-07-2025 17:54,24-07-2025 18:00,24-07-2025 18:20,24-07-2025 18:52,24-07-2025 18:30,24-07-2025 19:04,1.32,Y,West Oscarshire,Hub_5,42107,Jacob Henry,Sarah Brooks
3,1282,78,25,34,19-04-2025,49,160,19-04-2025 19:34,19-04-2025 19:38,19-04-2025 19:48,19-04-2025 20:06,19-04-2025 20:34,19-04-2025 20:15,19-04-2025 21:15,8.4,N,West Stevenmouth,Hub_3,42292,Christian Barton,Mrs. Megan Hall
10,1283,101,7,46,15-04-2025,30,43,15-04-2025 09:54,15-04-2025 09:58,15-04-2025 10:03,15-04-2025 10:22,15-04-2025 10:54,15-04-2025 10:40,15-04-2025 11:11,1.83,N,West Brandonmouth,Hub_10,47835,Dwayne Meadows,Brian Taylor
5,1284,527,27,31,09-06-2025,46,76,09-06-2025 12:30,09-06-2025 12:35,09-06-2025 12:43,09-06-2025 13:02,09-06-2025 13:30,09-06-2025 13:11,09-06-2025 14:02,7.75,N,West Oscarshire,Hub_5,42107,James Donaldson,Patricia Mccullough
9,1285,705,46,31,21-08-2025,50,72,21-08-2025 19:41,21-08-2025 19:43,21-08-2025 19:50,21-08-2025 20:07,21-08-2025 20:41,21-08-2025 20:17,21-08-2025 21:08,3.74,N,South Jose,Hub_9,41560,Kristen Yoder,Patricia Mccullough
2,1286,347,1,48,20-10-2025,43,186,20-10-2025 09:08,20-10-2025 09:13,20-10-2025 09:15,20-10-2025 09:32,20-10-2025 10:08,20-10-2025 09:35,20-10-2025 09:51,6.78,Y,Solomonland,Hub_2,10393,Sheila Mcclain,Theresa Nash
5,1287,729,5,43,24-02-2025,38,187,24-02-2025 07:24,24-02-2025 07:26,24-02-2025 07:28,24-02-2025 07:48,24-02-2025 08:24,24-02-2025 08:08,24-02-2025 08:32,11.99,N,West Oscarshire,Hub_5,42107,Thomas Cruz,Sarah Brooks
5,1288,911,11,20,24-06-2025,24,69,24-06-2025 20:44,24-06-2025 20:45,24-06-2025 20:50,24-06-2025 21:06,24-06-2025 21:44,24-06-2025 21:26,24-06-2025 21:36,4.05,Y,West Oscarshire,Hub_5,42107,Melvin Peterson,Donald Garner
8,1289,857,13,24,03-05-2025,24,25,03-05-2025 19:14,03-05-2025 19:19,03-05-2025 19:21,03-05-2025 19:40,03-05-2025 20:14,03-05-2025 19:56,03-05-2025 20:16,3.82,N,Gregorymouth,Hub_8,12793,Suzanne Ray,Janet Pitts
3,1290,200,22,4,21-08-2025,18,82,21-08-2025 20:12,21-08-2025 20:13,21-08-2025 20:22,21-08-2025 20:38,21-08-2025 21:12,21-08-2025 20:43,21-08-2025 21:16,5.15,N,West Stevenmouth,Hub_3,42292,Paul Underwood,Shannon Mcdonald
7,1291,961,20,36,06-01-2025,26,98,06-01-2025 15:59,06-01-2025 16:00,06-01-2025 16:07,06-01-2025 16:23,06-01-2025 16:59,06-01-2025 16:25,06-01-2025 17:14,8.42,N,Colinburgh,Hub_7,42748,Jerry Wells,Pamela Peterson
8,1292,560,19,39,10-07-2025,39,149,10-07-2025 22:39,10-07-2025 22:44,10-07-2025 22:49,10-07-2025 23:09,10-07-2025 23:39,10-07-2025 23:26,11-07-2025 00:14,3.85,N,Gregorymouth,Hub_8,12793,Stacy Gomez,Charles Nelson
6,1293,719,34,45,23-06-2025,49,199,23-06-2025 22:04,23-06-2025 22:08,23-06-2025 22:14,23-06-2025 22:35,23-06-2025 23:04,23-06-2025 22:55,23-06-2025 23:48,3.84,N,East Jaime,Hub_6,28103,Alan Adams,Cory Gutierrez
10,1294,127,1,23,17-02-2025,44,27,17-02-2025 14:40,17-02-2025 14:41,17-02-2025 14:45,17-02-2025 15:07,17-02-2025 15:40,17-02-2025 15:13,17-02-2025 15:26,2.27,N,West Brandonmouth,Hub_10,47835,Sheila Mcclain,Tammy Humphrey
3,1295,659,3,31,12-03-2025,10,176,12-03-2025 19:09,12-03-2025 19:13,12-03-2025 19:14,12-03-2025 19:28,12-03-2025 20:09,12-03-2025 19:40,12-03-2025 20:37,11.82,Y,West Stevenmouth,Hub_3,42292,Danielle Miller,Patricia Mccullough
5,1296,208,14,45,05-03-2025,42,72,05-03-2025 22:04,05-03-2025 22:07,05-03-2025 22:08,05-03-2025 22:26,05-03-2025 23:04,05-03-2025 22:41,05-03-2025 23:02,4.03,N,West Oscarshire,Hub_5,42107,Heather Cooper,Cory Gutierrez
3,1297,255,27,29,19-07-2025,7,39,19-07-2025 19:09,19-07-2025 19:10,19-07-2025 19:16,19-07-2025 19:22,19-07-2025 20:09,19-07-2025 19:33,19-07-2025 20:18,2.64,N,West Stevenmouth,Hub_3,42292,James Donaldson,Nicole Baker
1,1298,104,22,28,24-03-2025,50,170,24-03-2025 11:47,24-03-2025 11:52,24-03-2025 12:02,24-03-2025 12:23,24-03-2025 12:47,24-03-2025 12:30,24-03-2025 13:21,3.2,Y,West William,Hub_1,25989,Paul Underwood,Raymond Hardy
4,1299,138,34,39,22-03-2025,49,30,22-03-2025 16:55,22-03-2025 16:56,22-03-2025 17:00,22-03-2025 17:19,22-03-2025 17:55,22-03-2025 17:35,22-03-2025 17:54,10.98,N,New Laurenchester,Hub_4,15666,Alan Adams,Charles Nelson
4,1300,774,49,44,12-04-2025,23,86,12-04-2025 15:14,12-04-2025 15:17,12-04-2025 15:24,12-04-2025 15:39,12-04-2025 16:14,12-04-2025 15:42,12-04-2025 16:08,11.6,N,New Laurenchester,Hub_4,15666,Beverly Brown,Diane Elliott
8,1301,219,21,38,17-03-2025,22,76,17-03-2025 09:55,17-03-2025 09:58,17-03-2025 10:08,17-03-2025 10:21,17-03-2025 10:55,17-03-2025 10:39,17-03-2025 11:37,8.76,Y,Gregorymouth,Hub_8,12793,Lisa Solis,Linda Brown
10,1302,482,18,25,25-02-2025,21,189,25-02-2025 16:31,25-02-2025 16:36,25-02-2025 16:43,25-02-2025 16:54,25-02-2025 17:31,25-02-2025 17:02,25-02-2025 17:21,10.91,N,West Brandonmouth,Hub_10,47835,Julie Hill,William Cook
4,1303,550,12,13,30-04-2025,16,52,30-04-2025 13:55,30-04-2025 14:00,30-04-2025 14:05,30-04-2025 14:15,30-04-2025 14:55,30-04-2025 14:24,30-04-2025 14:35,3.56,N,New Laurenchester,Hub_4,15666,Alicia Allen,Kristen Torres
7,1304,889,46,15,22-02-2025,16,176,22-02-2025 17:20,22-02-2025 17:21,22-02-2025 17:29,22-02-2025 17:42,22-02-2025 18:20,22-02-2025 18:02,22-02-2025 18:46,9.49,N,Colinburgh,Hub_7,42748,Kristen Yoder,Douglas Hull
1,1305,316,28,9,28-10-2025,18,67,28-10-2025 16:00,28-10-2025 16:01,28-10-2025 16:04,28-10-2025 16:20,28-10-2025 17:00,28-10-2025 16:22,28-10-2025 16:38,7.75,Y,West William,Hub_1,25989,Gregory Lambert,Michael Greene
6,1306,426,26,11,17-07-2025,13,98,17-07-2025 10:23,17-07-2025 10:27,17-07-2025 10:32,17-07-2025 10:43,17-07-2025 11:23,17-07-2025 11:02,17-07-2025 11:24,9.14,N,East Jaime,Hub_6,28103,Jacob Williams,Alejandro Cameron
5,1307,918,3,45,28-04-2025,49,44,28-04-2025 09:05,28-04-2025 09:10,28-04-2025 09:13,28-04-2025 09:37,28-04-2025 10:05,28-04-2025 09:53,28-04-2025 10:27,5.44,N,West Oscarshire,Hub_5,42107,Danielle Miller,Cory Gutierrez
9,1308,731,46,33,12-04-2025,18,153,12-04-2025 09:46,12-04-2025 09:50,12-04-2025 09:53,12-04-2025 10:07,12-04-2025 10:46,12-04-2025 10:09,12-04-2025 10:57,5.63,N,South Jose,Hub_9,41560,Kristen Yoder,Dr. Susan Grant
2,1309,583,2,21,28-10-2025,23,124,28-10-2025 19:24,28-10-2025 19:27,28-10-2025 19:35,28-10-2025 19:47,28-10-2025 20:24,28-10-2025 19:58,28-10-2025 20:51,4.73,N,Solomonland,Hub_2,10393,Stephanie Clark,Christopher Gutierrez
3,1310,276,10,45,03-02-2025,45,58,03-02-2025 14:24,03-02-2025 14:29,03-02-2025 14:38,03-02-2025 15:02,03-02-2025 15:24,03-02-2025 15:12,03-02-2025 15:30,9.79,Y,West Stevenmouth,Hub_3,42292,Jeanne Lewis,Cory Gutierrez
9,1311,915,26,48,01-10-2025,10,118,01-10-2025 21:27,01-10-2025 21:31,01-10-2025 21:33,01-10-2025 21:41,01-10-2025 22:27,01-10-2025 21:50,01-10-2025 22:23,11.79,N,South Jose,Hub_9,41560,Jacob Williams,Theresa Nash
3,1312,809,32,46,13-06-2025,48,102,13-06-2025 16:01,13-06-2025 16:03,13-06-2025 16:09,13-06-2025 16:30,13-06-2025 17:01,13-06-2025 16:35,13-06-2025 17:03,9.03,N,West Stevenmouth,Hub_3,42292,Jacob Henry,Brian Taylor
5,1313,932,49,31,02-01-2025,40,186,02-01-2025 14:19,02-01-2025 14:24,02-01-2025 14:29,02-01-2025 14:46,02-01-2025 15:19,02-01-2025 14:56,02-01-2025 15:35,3.71,N,West Oscarshire,Hub_5,42107,Beverly Brown,Patricia Mccullough
4,1314,926,35,3,21-06-2025,19,55,21-06-2025 12:41,21-06-2025 12:46,21-06-2025 12:49,21-06-2025 13:06,21-06-2025 13:41,21-06-2025 13:20,21-06-2025 13:59,9.73,N,New Laurenchester,Hub_4,15666,Henry Dean,Bryan Morse
6,1315,38,6,24,02-08-2025,49,107,02-08-2025 15:59,02-08-2025 16:00,02-08-2025 16:04,02-08-2025 16:28,02-08-2025 16:59,02-08-2025 16:39,02-08-2025 17:08,2.48,N,East Jaime,Hub_6,28103,Bryan Fisher,Janet Pitts
3,1316,615,50,32,23-07-2025,20,144,23-07-2025 18:12,23-07-2025 18:15,23-07-2025 18:20,23-07-2025 18:37,23-07-2025 19:12,23-07-2025 18:40,23-07-2025 19:05,8.74,N,West Stevenmouth,Hub_3,42292,Timothy Case,Tiffany Novak
4,1317,506,39,3,18-08-2025,20,87,18-08-2025 20:05,18-08-2025 20:08,18-08-2025 20:14,18-08-2025 20:33,18-08-2025 21:05,18-08-2025 20:48,18-08-2025 20:58,5.1,N,New Laurenchester,Hub_4,15666,Michelle Barry,Bryan Morse
6,1318,978,13,26,25-04-2025,11,50,25-04-2025 17:07,25-04-2025 17:12,25-04-2025 17:22,25-04-2025 17:32,25-04-2025 18:07,25-04-2025 17:45,25-04-2025 18:29,6.84,N,East Jaime,Hub_6,28103,Suzanne Ray,Michael Scott
1,1319,150,19,26,18-02-2025,29,148,18-02-2025 07:41,18-02-2025 07:46,18-02-2025 07:52,18-02-2025 08:08,18-02-2025 08:41,18-02-2025 08:12,18-02-2025 08:37,7.72,Y,West William,Hub_1,25989,Stacy Gomez,Michael Scott
10,1320,467,46,8,28-02-2025,34,122,28-02-2025 22:18,28-02-2025 22:22,28-02-2025 22:27,28-02-2025 22:46,28-02-2025 23:18,28-02-2025 23:04,28-02-2025 23:35,7.74,Y,West Brandonmouth,Hub_10,47835,Kristen Yoder,Steven Bailey
9,1321,121,26,48,04-10-2025,28,151,04-10-2025 21:59,04-10-2025 22:01,04-10-2025 22:04,04-10-2025 22:22,04-10-2025 22:59,04-10-2025 22:37,04-10-2025 23:37,7.07,N,South Jose,Hub_9,41560,Jacob Williams,Theresa Nash
6,1322,715,35,12,21-03-2025,43,41,21-03-2025 17:30,21-03-2025 17:32,21-03-2025 17:34,21-03-2025 17:47,21-03-2025 18:30,21-03-2025 17:49,21-03-2025 18:03,11.12,N,East Jaime,Hub_6,28103,Henry Dean,Ian Joseph
5,1323,728,17,24,23-04-2025,44,55,23-04-2025 13:57,23-04-2025 13:58,23-04-2025 14:00,23-04-2025 14:23,23-04-2025 14:57,23-04-2025 14:26,23-04-2025 14:40,10.52,N,West Oscarshire,Hub_5,42107,Terry Cook,Janet Pitts
10,1324,620,44,19,09-08-2025,11,157,09-08-2025 09:45,09-08-2025 09:49,09-08-2025 09:54,09-08-2025 10:11,09-08-2025 10:45,09-08-2025 10:22,09-08-2025 10:48,1.13,Y,West Brandonmouth,Hub_10,47835,Katrina Guzman,Hayden Roth DVM
6,1325,959,37,35,13-06-2025,31,37,13-06-2025 07:22,13-06-2025 07:26,13-06-2025 07:30,13-06-2025 07:45,13-06-2025 08:22,13-06-2025 07:50,13-06-2025 08:16,8.63,N,East Jaime,Hub_6,28103,Judith Ballard,Clifford Maxwell
1,1326,255,48,12,10-01-2025,48,131,10-01-2025 16:36,10-01-2025 16:39,10-01-2025 16:49,10-01-2025 17:08,10-01-2025 17:36,10-01-2025 17:22,10-01-2025 17:57,9.64,N,West William,Hub_1,25989,Troy Douglas,Ian Joseph
6,1327,156,29,33,12-06-2025,49,101,12-06-2025 20:09,12-06-2025 20:13,12-06-2025 20:23,12-06-2025 20:45,12-06-2025 21:09,12-06-2025 20:57,12-06-2025 21:52,6.08,N,East Jaime,Hub_6,28103,Robert White,Dr. Susan Grant
6,1328,795,46,33,16-07-2025,36,133,16-07-2025 16:19,16-07-2025 16:23,16-07-2025 16:32,16-07-2025 16:53,16-07-2025 17:19,16-07-2025 17:01,16-07-2025 17:33,11.66,N,East Jaime,Hub_6,28103,Kristen Yoder,Dr. Susan Grant
9,1329,388,28,2,01-02-2025,32,28,01-02-2025 13:52,01-02-2025 13:57,01-02-2025 14:06,01-02-2025 14:20,01-02-2025 14:52,01-02-2025 14:40,01-02-2025 15:03,9.64,Y,South Jose,Hub_9,41560,Gregory Lambert,Colleen Young
5,1330,67,33,49,02-10-2025,24,90,02-10-2025 16:36,02-10-2025 16:39,02-10-2025 16:46,02-10-2025 17:04,02-10-2025 17:36,02-10-2025 17:21,02-10-2025 18:10,11.02,N,West Oscarshire,Hub_5,42107,Elizabeth Davis,Patricia Bell
3,1331,786,49,44,06-09-2025,7,179,06-09-2025 15:44,06-09-2025 15:45,06-09-2025 15:47,06-09-2025 16:03,06-09-2025 16:44,06-09-2025 16:09,06-09-2025 16:24,7.37,N,West Stevenmouth,Hub_3,42292,Beverly Brown,Diane Elliott
6,1332,680,48,3,01-03-2025,24,155,01-03-2025 16:41,01-03-2025 16:44,01-03-2025 16:52,01-03-2025 17:05,01-03-2025 17:41,01-03-2025 17:06,01-03-2025 17:56,10.6,N,East Jaime,Hub_6,28103,Troy Douglas,Bryan Morse
1,1333,375,1,31,26-06-2025,8,73,26-06-2025 09:52,26-06-2025 09:56,26-06-2025 10:03,26-06-2025 10:18,26-06-2025 10:52,26-06-2025 10:19,26-06-2025 10:59,5.75,N,West William,Hub_1,25989,Sheila Mcclain,Patricia Mccullough
5,1334,409,18,2,19-09-2025,30,189,19-09-2025 18:20,19-09-2025 18:24,19-09-2025 18:31,19-09-2025 18:47,19-09-2025 19:20,19-09-2025 19:00,19-09-2025 19:40,4.23,Y,West Oscarshire,Hub_5,42107,Julie Hill,Colleen Young
10,1335,410,9,50,02-06-2025,6,99,02-06-2025 13:20,02-06-2025 13:24,02-06-2025 13:26,02-06-2025 13:36,02-06-2025 14:20,02-06-2025 13:39,02-06-2025 14:07,7.4,N,West Brandonmouth,Hub_10,47835,Alison Douglas,John Pratt
2,1336,390,38,43,15-08-2025,25,82,15-08-2025 19:20,15-08-2025 19:21,15-08-2025 19:22,15-08-2025 19:40,15-08-2025 20:20,15-08-2025 19:54,15-08-2025 20:40,11.43,N,Solomonland,Hub_2,10393,Robert Vargas,Sarah Brooks
9,1337,478,28,20,02-04-2025,29,156,02-04-2025 17:33,02-04-2025 17:38,02-04-2025 17:41,02-04-2025 17:52,02-04-2025 18:33,02-04-2025 17:55,02-04-2025 18:09,7.53,N,South Jose,Hub_9,41560,Gregory Lambert,Donald Garner
8,1338,601,31,24,05-03-2025,17,173,05-03-2025 10:10,05-03-2025 10:15,05-03-2025 10:18,05-03-2025 10:27,05-03-2025 11:10,05-03-2025 10:31,05-03-2025 10:49,1.27,N,Gregorymouth,Hub_8,12793,Katherine Delacruz,Janet Pitts
2,1339,785,2,16,23-05-2025,23,147,23-05-2025 20:43,23-05-2025 20:44,23-05-2025 20:45,23-05-2025 21:02,23-05-2025 21:43,23-05-2025 21:07,23-05-2025 22:01,7.51,N,Solomonland,Hub_2,10393,Stephanie Clark,Jonathan Ferguson
10,1340,480,35,48,01-08-2025,42,178,01-08-2025 08:47,01-08-2025 08:51,01-08-2025 09:00,01-08-2025 09:14,01-08-2025 09:47,01-08-2025 09:24,01-08-2025 09:58,9.6,N,West Brandonmouth,Hub_10,47835,Henry Dean,Theresa Nash
7,1341,529,13,25,07-08-2025,48,136,07-08-2025 21:57,07-08-2025 22:02,07-08-2025 22:12,07-08-2025 22:30,07-08-2025 22:57,07-08-2025 22:31,07-08-2025 22:56,3.76,N,Colinburgh,Hub_7,42748,Suzanne Ray,William Cook
2,1342,690,16,13,04-08-2025,14,68,04-08-2025 12:20,04-08-2025 12:25,04-08-2025 12:28,04-08-2025 12:42,04-08-2025 13:20,04-08-2025 12:47,04-08-2025 13:42,9.64,N,Solomonland,Hub_2,10393,Mary Garcia,Kristen Torres
8,1343,791,23,47,19-09-2025,18,121,19-09-2025 14:38,19-09-2025 14:41,19-09-2025 14:48,19-09-2025 15:02,19-09-2025 15:38,19-09-2025 15:07,19-09-2025 15:41,4.36,N,Gregorymouth,Hub_8,12793,Katherine Mack,Eric Herring
9,1344,181,37,42,15-05-2025,10,98,15-05-2025 20:21,15-05-2025 20:23,15-05-2025 20:31,15-05-2025 20:42,15-05-2025 21:21,15-05-2025 20:46,15-05-2025 21:13,7.63,Y,South Jose,Hub_9,41560,Judith Ballard,Colin Dickson
10,1345,114,39,49,08-08-2025,29,128,08-08-2025 18:31,08-08-2025 18:34,08-08-2025 18:35,08-08-2025 18:53,08-08-2025 19:31,08-08-2025 19:01,08-08-2025 19:28,6.96,N,West Brandonmouth,Hub_10,47835,Michelle Barry,Patricia Bell
2,1346,915,23,7,01-03-2025,35,98,01-03-2025 10:36,01-03-2025 10:37,01-03-2025 10:41,01-03-2025 10:58,01-03-2025 11:36,01-03-2025 11:07,01-03-2025 11:55,7.68,N,Solomonland,Hub_2,10393,Katherine Mack,Diane Hernandez
6,1347,210,45,42,26-07-2025,33,110,26-07-2025 18:59,26-07-2025 19:00,26-07-2025 19:10,26-07-2025 19:21,26-07-2025 19:59,26-07-2025 19:31,26-07-2025 19:55,2.27,N,East Jaime,Hub_6,28103,Jason Graham,Colin Dickson
1,1348,73,27,3,14-06-2025,6,132,14-06-2025 09:04,14-06-2025 09:09,14-06-2025 09:17,14-06-2025 09:31,14-06-2025 10:04,14-06-2025 09:33,14-06-2025 10:32,2.42,N,West William,Hub_1,25989,James Donaldson,Bryan Morse
3,1349,110,31,1,27-01-2025,36,99,27-01-2025 20:13,27-01-2025 20:17,27-01-2025 20:20,27-01-2025 20:40,27-01-2025 21:13,27-01-2025 20:56,27-01-2025 21:55,6.27,N,West Stevenmouth,Hub_3,42292,Katherine Delacruz,Monica Schaefer
4,1350,590,2,43,31-03-2025,25,105,31-03-2025 10:24,31-03-2025 10:26,31-03-2025 10:31,31-03-2025 10:48,31-03-2025 11:24,31-03-2025 10:52,31-03-2025 11:38,8.52,N,New Laurenchester,Hub_4,15666,Stephanie Clark,Sarah Brooks
6,1351,101,3,37,18-02-2025,26,194,18-02-2025 16:04,18-02-2025 16:07,18-02-2025 16:13,18-02-2025 16:29,18-02-2025 17:04,18-02-2025 16:35,18-02-2025 17:09,3.0,N,East Jaime,Hub_6,28103,Danielle Miller,Ashley Mendoza
2,1352,527,8,36,14-03-2025,19,73,14-03-2025 22:48,14-03-2025 22:52,14-03-2025 22:55,14-03-2025 23:08,14-03-2025 23:48,14-03-2025 23:25,14-03-2025 23:44,7.42,N,Solomonland,Hub_2,10393,Alicia Coleman,Pamela Peterson
6,1353,131,14,49,02-09-2025,41,135,02-09-2025 14:40,02-09-2025 14:42,02-09-2025 14:49,02-09-2025 15:12,02-09-2025 15:40,02-09-2025 15:28,02-09-2025 16:23,4.92,Y,East Jaime,Hub_6,28103,Heather Cooper,Patricia Bell
6,1354,400,23,22,15-03-2025,15,151,15-03-2025 08:55,15-03-2025 08:56,15-03-2025 08:57,15-03-2025 09:07,15-03-2025 09:55,15-03-2025 09:12,15-03-2025 09:32,11.2,Y,East Jaime,Hub_6,28103,Katherine Mack,Michael Richards
3,1355,373,45,46,13-08-2025,17,119,13-08-2025 09:43,13-08-2025 09:46,13-08-2025 09:50,13-08-2025 09:59,13-08-2025 10:43,13-08-2025 10:12,13-08-2025 10:48,8.3,Y,West Stevenmouth,Hub_3,42292,Jason Graham,Brian Taylor
9,1356,96,12,6,12-08-2025,36,77,12-08-2025 18:26,12-08-2025 18:27,12-08-2025 18:28,12-08-2025 18:48,12-08-2025 19:26,12-08-2025 18:51,12-08-2025 19:33,7.3,N,South Jose,Hub_9,41560,Alicia Allen,James Marshall
9,1357,518,23,43,17-01-2025,8,130,17-01-2025 14:40,17-01-2025 14:45,17-01-2025 14:46,17-01-2025 15:01,17-01-2025 15:40,17-01-2025 15:10,17-01-2025 15:26,1.56,N,South Jose,Hub_9,41560,Katherine Mack,Sarah Brooks
10,1358,199,17,49,13-01-2025,36,126,13-01-2025 21:11,13-01-2025 21:16,13-01-2025 21:23,13-01-2025 21:40,13-01-2025 22:11,13-01-2025 21:42,13-01-2025 22:23,8.9,Y,West Brandonmouth,Hub_10,47835,Terry Cook,Patricia Bell
10,1359,656,2,46,27-08-2025,44,166,27-08-2025 21:21,27-08-2025 21:26,27-08-2025 21:31,27-08-2025 21:49,27-08-2025 22:21,27-08-2025 21:58,27-08-2025 22:26,4.08,N,West Brandonmouth,Hub_10,47835,Stephanie Clark,Brian Taylor
9,1360,975,25,15,04-03-2025,24,28,04-03-2025 11:56,04-03-2025 11:58,04-03-2025 12:00,04-03-2025 12:09,04-03-2025 12:56,04-03-2025 12:16,04-03-2025 13:08,6.87,N,South Jose,Hub_9,41560,Christian Barton,Douglas Hull
6,1361,8,48,7,21-04-2025,33,153,21-04-2025 22:03,21-04-2025 22:05,21-04-2025 22:09,21-04-2025 22:20,21-04-2025 23:03,21-04-2025 22:39,21-04-2025 23:24,9.37,N,East Jaime,Hub_6,28103,Troy Douglas,Diane Hernandez
10,1362,32,36,36,14-03-2025,5,114,14-03-2025 19:51,14-03-2025 19:53,14-03-2025 20:02,14-03-2025 20:18,14-03-2025 20:51,14-03-2025 20:21,14-03-2025 21:19,5.53,Y,West Brandonmouth,Hub_10,47835,Sherry Yang,Pamela Peterson
8,1363,324,35,15,12-05-2025,29,92,12-05-2025 09:51,12-05-2025 09:52,12-05-2025 09:53,12-05-2025 10:09,12-05-2025 10:51,12-05-2025 10:12,12-05-2025 11:07,1.42,N,Gregorymouth,Hub_8,12793,Henry Dean,Douglas Hull
1,1364,748,28,19,28-01-2025,42,193,28-01-2025 11:49,28-01-2025 11:51,28-01-2025 11:59,28-01-2025 12:14,28-01-2025 12:49,28-01-2025 12:16,28-01-2025 12:33,1.51,N,West William,Hub_1,25989,Gregory Lambert,Hayden Roth DVM
3,1365,719,28,19,18-08-2025,9,105,18-08-2025 15:05,18-08-2025 15:08,18-08-2025 15:13,18-08-2025 15:23,18-08-2025 16:05,18-08-2025 15:27,18-08-2025 16:06,4.26,Y,West Stevenmouth,Hub_3,42292,Gregory Lambert,Hayden Roth DVM
